id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,review_bin,high_demand,group,price_original,discount_pct,predicted_high_demand_prob,revenue_proxy
21072318,26640554,Brooklyn,Williamsburg,40.7173,-73.96199,Entire home/apt,350.0,7,3,1,0,Low,0,control,350,0.0,0.1846743129576027,64.63600953516095
35118554,264516826,Manhattan,Upper West Side,40.78373,-73.97182,Entire home/apt,322.05,3,4,1,304,Low,0,5%_reduction,339,0.05,0.5044947576893045,162.47253671384053
1099244,5604089,Manhattan,Upper West Side,40.78264,-73.97803,Entire home/apt,180.0,3,3,1,0,Low,0,10%_reduction,200,0.1,0.3098171343075356,55.76708417535641
36231329,43461100,Manhattan,Upper West Side,40.77735,-73.98072,Entire home/apt,204.0,7,0,1,35,,0,15%_reduction,240,0.15,0.32176719921659,65.64050864018436
26425943,50361964,Brooklyn,Williamsburg,40.7108,-73.9618,Entire home/apt,225.0,1,3,1,0,Low,0,control,225,0.0,0.20491696915869848,46.10631806070716
20328568,1533756,Brooklyn,Williamsburg,40.72106,-73.95974,Entire home/apt,255.54999999999998,5,1,1,0,Low,0,5%_reduction,269,0.05,0.23316537322662462,59.58541112806392
33010488,4688336,Manhattan,Midtown,40.76049,-73.97066,Entire home/apt,202.5,6,1,1,0,Low,0,10%_reduction,225,0.1,0.2109496798086942,42.71731016126058
29824343,29279378,Manhattan,Harlem,40.82812,-73.94219,Entire home/apt,170.0,30,0,1,180,,0,15%_reduction,200,0.15,0.34372463284221605,58.433187583176725
23622168,12968185,Brooklyn,Fort Greene,40.6865,-73.97494,Entire home/apt,175.0,2,0,1,0,,0,control,175,0.0,0.3287262831346169,57.527099548557956
19010266,132629359,Manhattan,Flatiron District,40.74165,-73.98486,Entire home/apt,207.1,4,3,1,9,Low,0,5%_reduction,218,0.05,0.4852323180174146,100.49161306140657
6493288,2938550,Manhattan,Midtown,40.76571,-73.98023,Entire home/apt,270.0,1,0,1,0,,0,10%_reduction,300,0.1,0.17711684983150167,47.82154945450545
11387473,17598715,Brooklyn,Red Hook,40.67941,-74.0124,Entire home/apt,170.0,1,0,1,0,,0,15%_reduction,200,0.15,0.2734313930309148,46.48333681525551
7483034,7202390,Manhattan,Chelsea,40.74582,-73.99472,Private room,195.0,1,0,1,0,,0,control,195,0.0,0.2638356028938303,51.44794256429691
22028307,46719,Brooklyn,Park Slope,40.67149,-73.97957,Entire home/apt,285.0,4,3,1,350,Low,0,5%_reduction,300,0.05,0.4914052092668667,140.050484641057
36388748,217557021,Manhattan,Hell's Kitchen,40.7617,-73.99815,Private room,162.0,3,0,1,365,,0,10%_reduction,180,0.1,0.44465566169034565,72.034217193836
14442338,30283594,Manhattan,Hell's Kitchen,40.76082,-73.99937,Entire home/apt,203.15,30,1,121,365,Low,0,15%_reduction,239,0.15,0.24191394406015954,49.14481773582141
36198430,42104268,Manhattan,Upper West Side,40.77649,-73.988,Private room,195.0,1,1,1,36,Low,0,control,195,0.0,0.5820282363827541,113.49550609463705
16350500,35331192,Brooklyn,Bedford-Stuyvesant,40.68369,-73.94897,Entire home/apt,166.25,4,2,1,0,Low,0,5%_reduction,175,0.05,0.30200277334935,50.207961069329436
2635913,13497325,Brooklyn,Bedford-Stuyvesant,40.69471,-73.94184,Entire home/apt,162.0,1,0,1,0,,0,10%_reduction,180,0.1,0.2707450722761978,43.860701708744045
15784377,22541573,Manhattan,Chelsea,40.74584,-73.99103,Entire home/apt,194.65,30,3,87,364,Low,0,15%_reduction,229,0.15,0.26604040108776156,51.78476407173279
2412916,4183222,Brooklyn,Carroll Gardens,40.68008,-73.99392,Entire home/apt,180.0,2,1,1,0,Low,0,control,180,0.0,0.3264665284782904,58.76397512609227
6428913,13043852,Brooklyn,Cobble Hill,40.68477,-73.99825,Entire home/apt,380.0,6,5,1,85,Low,0,5%_reduction,400,0.05,0.3305027202128235,125.59103368087294
30415541,33320745,Queens,Long Island City,40.75256,-73.93671,Entire home/apt,225.0,6,4,1,105,Low,0,10%_reduction,250,0.1,0.40002800516822795,90.00630116285129
21797820,465290,Brooklyn,Williamsburg,40.71989,-73.95837,Entire home/apt,297.5,175,5,1,362,Low,0,15%_reduction,350,0.15,0.24535250908546444,72.99237145292567
34670672,8893700,Queens,Arverne,40.58817,-73.79513,Entire home/apt,275.0,2,0,2,69,,0,control,275,0.0,0.5082166220382011,139.7595710605053
35940153,269762668,Manhattan,Kips Bay,40.73853,-73.97982,Entire home/apt,170.04999999999998,5,0,1,236,,0,5%_reduction,179,0.05,0.6119864389563624,104.06829394452942
34428476,257802323,Manhattan,Financial District,40.70485,-74.00752,Entire home/apt,324.0,3,3,1,243,Low,0,10%_reduction,360,0.1,0.5056856072261227,163.84213674126374
22164208,274583,Manhattan,Gramercy,40.73702,-73.98824,Entire home/apt,165.75,3,2,1,0,Low,0,15%_reduction,195,0.15,0.3088135836417333,51.18585148861729
27722209,209291543,Manhattan,Midtown,40.75355,-73.97352,Private room,400.0,7,3,1,184,Low,0,control,400,0.0,0.3142753186019643,125.71012744078571
35347096,62664257,Manhattan,East Village,40.72671,-73.97986,Entire home/apt,427.5,1,0,1,365,,0,5%_reduction,450,0.05,0.3136159592739331,134.0708225896064
13893264,37413,Brooklyn,Prospect-Lefferts Gardens,40.66047,-73.95445,Entire home/apt,157.5,6,3,1,12,Low,0,10%_reduction,175,0.1,0.4616413520016961,72.70851294026714
12869567,22541573,Manhattan,Chelsea,40.75225,-73.99508,Entire home/apt,186.15,30,5,87,344,Low,0,15%_reduction,219,0.15,0.3163864462363452,58.89533696689566
6305027,309393,Brooklyn,Boerum Hill,40.68492,-73.97913,Entire home/apt,175.0,30,1,1,45,Low,0,control,175,0.0,0.32617311672500976,57.08029542687671
36319687,167092099,Manhattan,Upper East Side,40.76887,-73.95894,Entire home/apt,178.6,1,0,1,179,,0,5%_reduction,188,0.05,0.5726070417215885,102.2676176514757
18597754,29134684,Brooklyn,Greenpoint,40.72686,-73.95246,Entire home/apt,179.1,6,2,1,0,Low,0,10%_reduction,199,0.1,0.23114303208233672,41.39771704594651
804194,4232762,Brooklyn,Williamsburg,40.70747,-73.93879,Entire home/apt,233.75,7,2,1,0,Low,0,15%_reduction,275,0.15,0.18575051697556907,43.41918334303927
28542484,12243051,Manhattan,Chelsea,40.74299,-73.99436,Entire home/apt,377.0,29,0,96,302,,0,control,377,0.0,0.29308233051429206,110.4920386038881
25543393,192723267,Brooklyn,Williamsburg,40.70753,-73.93623,Entire home/apt,332.5,2,1,1,171,Low,0,5%_reduction,350,0.05,0.46515598315674217,154.66436439961677
20031965,142268790,Queens,Forest Hills,40.73386,-73.85202,Entire home/apt,241.20000000000002,3,4,2,154,Low,0,10%_reduction,268,0.1,0.4916699532804244,118.59079273123837
15981246,35980789,Manhattan,Upper East Side,40.76301,-73.95994,Entire home/apt,425.0,1,5,1,362,Low,0,15%_reduction,500,0.15,0.33385708871817327,141.88926270522364
34644063,55560532,Manhattan,Gramercy,40.73825,-73.98184,Entire home/apt,690.0,2,0,1,66,,0,control,690,0.0,0.3670334525065557,253.25308222952344
35251947,248880851,Queens,Rockaway Beach,40.58485,-73.81482,Entire home/apt,190.0,2,2,1,152,Low,0,5%_reduction,200,0.05,0.6145245307781584,116.7596608478501
21860011,9572607,Manhattan,Lower East Side,40.7235,-73.99096,Entire home/apt,225.0,2,5,3,4,Low,0,10%_reduction,250,0.1,0.5018904779658077,112.92535754230673
34489569,260251845,Manhattan,Upper East Side,40.77424,-73.95322,Entire home/apt,179.35,3,4,1,63,Low,0,15%_reduction,211,0.15,0.591144850108346,106.02182886693186
35315680,150199731,Manhattan,Chelsea,40.74006,-74.00071,Entire home/apt,195.0,3,0,1,252,,0,control,195,0.0,0.6392801192791117,124.65962325942678
34529200,103485354,Queens,Long Island City,40.74551,-73.94131,Entire home/apt,175.75,2,2,1,41,Low,0,5%_reduction,185,0.05,0.6062890375296005,106.55529834582728
19811442,877697,Manhattan,Gramercy,40.73232,-73.98418,Entire home/apt,157.5,2,0,1,0,,0,10%_reduction,175,0.1,0.32199234333228083,50.71379407483423
35619385,32159799,Manhattan,East Harlem,40.80144,-73.94463,Private room,153.0,2,3,1,327,Low,0,15%_reduction,180,0.15,0.6459193939651229,98.82566727666381
20195539,143817547,Manhattan,East Harlem,40.78809,-73.94319,Entire home/apt,200.0,7,3,1,0,Low,0,control,200,0.0,0.18288978742260528,36.57795748452106
13007629,3059285,Manhattan,Chinatown,40.71536,-73.99794,Entire home/apt,275.5,2,3,1,0,Low,0,5%_reduction,290,0.05,0.2909587305351929,80.15913026244564
34086213,257171785,Brooklyn,Williamsburg,40.71233,-73.95318,Entire home/apt,265.5,2,1,1,0,Low,0,10%_reduction,295,0.1,0.2911467470563597,77.29946134346349
30201476,107434423,Manhattan,Tribeca,40.71532,-74.00645,Entire home/apt,257.55,30,1,232,331,Low,0,15%_reduction,303,0.15,0.3091488411035414,79.6212840262171
12967227,71315006,Manhattan,Upper West Side,40.78528,-73.97111,Entire home/apt,2000.0,20,0,1,0,,0,control,2000,0.0,0.19866754052374783,397.33508104749563
18372104,127218433,Manhattan,Upper West Side,40.76989,-73.98229,Entire home/apt,209.0,30,4,1,124,Low,0,5%_reduction,220,0.05,0.2583247539746093,53.98987358069334
14959161,30283594,Manhattan,Upper East Side,40.7608,-73.96032,Entire home/apt,224.1,30,0,121,364,,0,10%_reduction,249,0.1,0.23347861722636545,52.322558120428496
32678718,244361589,Manhattan,Theater District,40.75781,-73.98903,Private room,424.15,1,0,9,293,,0,15%_reduction,499,0.15,0.42583258443120897,180.61689068649727
15703497,16098958,Manhattan,Murray Hill,40.74461,-73.97216,Entire home/apt,180.0,30,0,96,320,,0,control,180,0.0,0.3661249340230734,65.90248812415321
7240464,37909191,Brooklyn,Bushwick,40.69246,-73.91909,Entire home/apt,185.25,1,0,1,0,,0,5%_reduction,195,0.05,0.27780844363660295,51.464014183680696
21160332,120935104,Brooklyn,Williamsburg,40.72017,-73.9575,Entire home/apt,180.0,120,0,1,263,,0,10%_reduction,200,0.1,0.37041742155048996,66.67513587908819
8409246,3266068,Manhattan,East Village,40.72625,-73.98173,Entire home/apt,199.75,3,4,1,0,Low,0,15%_reduction,235,0.15,0.2790822166033886,55.74667276652688
18006977,886646,Manhattan,Nolita,40.72261,-73.99348,Entire home/apt,250.0,2,5,1,0,Low,0,control,250,0.0,0.29166068538632794,72.91517134658199
14571686,30283594,Manhattan,Midtown,40.76641,-73.98163,Entire home/apt,208.04999999999998,30,0,121,189,,0,5%_reduction,219,0.05,0.26220873094947256,54.55252647403776
3237602,16379550,Brooklyn,Williamsburg,40.72123,-73.95891,Entire home/apt,243.0,14,0,1,0,,0,10%_reduction,270,0.1,0.18106745796523277,43.999392285551565
7024342,36579485,Brooklyn,Canarsie,40.64574,-73.90781,Entire home/apt,510.0,7,0,3,365,,0,15%_reduction,600,0.15,0.3227686126214364,164.61199243693258
9184688,8737065,Manhattan,Upper West Side,40.79644,-73.96135,Entire home/apt,250.0,7,0,1,0,,0,control,250,0.0,0.18175037139430458,45.437592848576145
3767674,4951037,Brooklyn,Bedford-Stuyvesant,40.68818,-73.959,Entire home/apt,190.0,7,5,1,0,Low,0,5%_reduction,200,0.05,0.2111938279975745,40.12682731953915
13544302,50760546,Manhattan,Midtown,40.74564,-73.98174,Entire home/apt,225.0,30,1,31,215,Low,0,10%_reduction,250,0.1,0.28033494712398677,63.07536310289702
35579504,267698769,Manhattan,Midtown,40.74512,-73.98212,Entire home/apt,335.75,1,4,1,296,Low,0,15%_reduction,395,0.15,0.48809546498865436,163.8780523699407
34152348,29092144,Manhattan,Chelsea,40.7465,-73.9981,Entire home/apt,320.0,15,2,1,299,Low,0,control,320,0.0,0.3524880900064084,112.7961888020507
34056586,7603795,Brooklyn,Bushwick,40.69149,-73.92536,Entire home/apt,332.5,7,0,1,124,,0,5%_reduction,350,0.05,0.34051697640646195,113.2218946551486
33528376,243489234,Brooklyn,Williamsburg,40.70855,-73.94992,Entire home/apt,189.0,2,0,1,3,,0,10%_reduction,210,0.1,0.6073999067898488,114.79858238328143
8940685,7918948,Manhattan,Hell's Kitchen,40.76263,-73.98909,Entire home/apt,153.0,1,1,1,0,Low,0,15%_reduction,180,0.15,0.26866476801456485,41.10570950622842
18210358,76114242,Manhattan,Kips Bay,40.73916,-73.9822,Entire home/apt,235.0,1,0,1,0,,0,control,235,0.0,0.20149481081880308,47.35128054241872
34099071,77080918,Manhattan,Chelsea,40.74942,-73.99468,Entire home/apt,251.75,3,5,1,164,Low,0,5%_reduction,265,0.05,0.48005408864614224,120.8536168166663
35971244,76783729,Brooklyn,Cobble Hill,40.68732,-73.99096,Entire home/apt,260.1,30,0,1,105,,0,10%_reduction,289,0.1,0.2619146707179806,68.12400585374675
13359578,3148025,Manhattan,West Village,40.73831,-74.00324,Entire home/apt,169.15,4,4,1,127,Low,0,15%_reduction,199,0.15,0.5963657930814823,100.87527389973273
21375941,15412884,Brooklyn,Boerum Hill,40.68486,-73.98487,Entire home/apt,800.0,7,2,1,246,Low,0,control,800,0.0,0.24928582579905695,199.42866063924555
27281341,12243051,Manhattan,Kips Bay,40.74324,-73.97224,Entire home/apt,174.79999999999998,29,0,96,7,,0,5%_reduction,184,0.05,0.32077563971992346,56.071581823042614
14091664,24176743,Manhattan,Midtown,40.74572,-73.98285,Entire home/apt,216.0,2,5,1,0,Low,0,10%_reduction,240,0.1,0.2985411428884576,64.48488686390685
24960138,107434423,Manhattan,Tribeca,40.71686,-74.00484,Entire home/apt,259.25,30,0,232,6,,0,15%_reduction,305,0.15,0.2615146250312228,67.7976665393445
30744215,51151126,Manhattan,Midtown,40.7654,-73.98202,Private room,600.0,2,0,2,2,,0,control,600,0.0,0.3743387874169144,224.60327245014864
13430794,30283594,Manhattan,Hell's Kitchen,40.76112,-73.99887,Entire home/apt,227.04999999999998,30,2,121,365,Low,0,5%_reduction,239,0.05,0.2425650277748243,55.07438955627386
27364236,9880191,Brooklyn,Williamsburg,40.71449,-73.94195,Entire home/apt,225.0,2,3,2,0,Low,0,10%_reduction,250,0.1,0.2980881932778322,67.06984348751224
36224443,158718264,Manhattan,Hell's Kitchen,40.76399,-73.98639,Entire home/apt,169.15,1,0,1,36,,0,15%_reduction,199,0.15,0.587530098371816,99.38071613959268
21063162,33009,Manhattan,Hell's Kitchen,40.76192,-73.9909,Entire home/apt,180.0,3,3,1,0,Low,0,control,180,0.0,0.3098171343075356,55.76708417535641
9152932,4313126,Brooklyn,Bushwick,40.69844,-73.9334,Entire home/apt,190.0,1,1,2,0,Low,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
14488817,2766755,Manhattan,Harlem,40.80901,-73.95267,Private room,359.1,3,0,2,362,,0,10%_reduction,399,0.1,0.3636845953009067,130.5991381725556
18889564,65933105,Manhattan,West Village,40.73267,-74.00404,Entire home/apt,215.9,2,4,1,0,Low,0,15%_reduction,254,0.15,0.2985411428884576,64.455032749618
7543993,7753501,Manhattan,Harlem,40.80772,-73.951,Entire home/apt,400.0,2,1,1,0,Low,0,control,400,0.0,0.26115423401798454,104.46169360719382
14464084,16098958,Manhattan,Upper West Side,40.794,-73.96734,Entire home/apt,294.5,30,1,96,294,Low,0,5%_reduction,310,0.05,0.30678330173562773,90.34768236114236
30387196,107434423,Manhattan,Theater District,40.76017,-73.98509,Entire home/apt,292.5,30,0,232,362,,0,10%_reduction,325,0.1,0.2667859313409862,78.03488491723847
31596199,236852677,Bronx,Fordham,40.86906,-73.88753,Entire home/apt,170.0,2,1,1,32,Low,0,15%_reduction,200,0.15,0.6106721544127174,103.81426625016195
34483425,260425153,Manhattan,Midtown,40.76443,-73.97588,Private room,350.0,1,2,14,365,Low,0,control,350,0.0,0.3358720078278854,117.55520273975989
25672309,59980195,Manhattan,Gramercy,40.73467,-73.98501,Entire home/apt,213.75,3,0,1,0,,0,5%_reduction,225,0.05,0.2788756288411416,59.609665664794015
24131620,26930091,Manhattan,Financial District,40.70745,-74.01521,Entire home/apt,238.5,30,4,1,322,Low,0,10%_reduction,265,0.1,0.29586511992774583,70.56383110276738
30388617,107434423,Manhattan,Midtown,40.75861,-73.96359,Entire home/apt,204.85,30,0,232,149,,0,15%_reduction,241,0.15,0.25352664498609906,51.93493322540239
9474607,43951918,Manhattan,Hell's Kitchen,40.75553,-73.9923,Entire home/apt,280.0,4,0,1,0,,0,control,280,0.0,0.2837203049735264,79.44168539258739
13004961,4852748,Manhattan,Harlem,40.80577,-73.94616,Entire home/apt,209.0,4,1,6,364,Low,0,5%_reduction,220,0.05,0.3930029163182372,82.13760951051157
15761285,24425145,Manhattan,Upper East Side,40.76395,-73.96196,Entire home/apt,243.0,1,3,1,0,Low,0,10%_reduction,270,0.1,0.1975857104358875,48.01332763592066
16377899,53179388,Manhattan,Financial District,40.70742,-74.01544,Entire home/apt,170.0,30,1,10,342,Low,0,15%_reduction,200,0.15,0.32528183637453495,55.29791218367094
13992742,83549989,Manhattan,NoHo,40.72618,-73.99523,Entire home/apt,215.0,3,2,1,0,Low,0,control,215,0.0,0.2788756288411416,59.958260200845444
7997433,42215969,Queens,Woodside,40.74583,-73.90059,Entire home/apt,427.5,1,0,1,341,,0,5%_reduction,450,0.05,0.3824267826171452,163.48744956882956
34285510,23831365,Manhattan,NoHo,40.72492,-73.99496,Entire home/apt,225.0,10,1,1,18,Low,0,10%_reduction,250,0.1,0.3110893918300347,69.99511316175781
36374510,271336460,Brooklyn,East New York,40.6625,-73.88081,Shared room,170.0,7,0,1,365,,0,15%_reduction,200,0.15,0.34675051587460887,58.947587698683506
28583260,215727176,Queens,Bayside,40.74933,-73.76821,Entire home/apt,175.0,3,1,1,112,Low,0,control,175,0.0,0.5997151408582644,104.95014965019627
18181620,501891,Manhattan,Gramercy,40.7368,-73.98045,Entire home/apt,360.05,1,0,1,0,,0,5%_reduction,379,0.05,0.1760211124732493,63.37640154599342
726692,3641304,Queens,Astoria,40.76216,-73.92542,Entire home/apt,220.5,6,1,1,164,Low,0,10%_reduction,245,0.1,0.41633947765623347,91.80285482319948
20091705,51501835,Manhattan,Hell's Kitchen,40.7647,-73.99391,Entire home/apt,170.0,30,2,31,359,Low,0,15%_reduction,200,0.15,0.3001441284053957,51.02450182891727
30440226,217642173,Manhattan,Hell's Kitchen,40.76243,-73.99901,Private room,207.0,1,3,2,82,Low,0,control,207,0.0,0.4611113906473851,95.45005786400871
9429015,13129524,Manhattan,Upper West Side,40.78198,-73.97803,Entire home/apt,261.25,1,4,1,0,Low,0,5%_reduction,275,0.05,0.1797284365295573,46.954054043346844
34393999,258783968,Manhattan,Financial District,40.70532,-74.00681,Entire home/apt,306.0,2,1,1,302,Low,0,10%_reduction,340,0.1,0.5199159857517208,159.09429164002657
35154411,231281049,Manhattan,Midtown,40.76593,-73.98087,Private room,339.15,1,3,4,0,Low,0,15%_reduction,399,0.15,0.19767550872317766,67.0416487834657
6713742,35149173,Manhattan,Midtown,40.75549,-73.97149,Entire home/apt,450.0,2,2,1,364,Low,0,control,450,0.0,0.335239216865938,150.8576475896721
26270554,28186801,Brooklyn,Williamsburg,40.71882,-73.94943,Entire home/apt,247.0,2,1,1,0,Low,0,5%_reduction,260,0.05,0.30161603248139385,74.49916002290428
33130688,65574027,Manhattan,Upper East Side,40.7739,-73.94937,Entire home/apt,333.0,5,0,1,15,,0,10%_reduction,370,0.1,0.41963029824731785,139.73688931635684
34415489,258003068,Manhattan,Upper West Side,40.79939,-73.96229,Entire home/apt,407.15,5,5,1,159,Low,0,15%_reduction,479,0.15,0.4018675560038398,163.62037542696336
35916821,118373535,Manhattan,Murray Hill,40.74839,-73.98087,Entire home/apt,199.0,3,0,1,208,,0,control,199,0.0,0.6294527661770164,125.26110046922626
20571263,19336311,Manhattan,West Village,40.72958,-74.00379,Entire home/apt,237.5,14,0,1,0,,0,5%_reduction,250,0.05,0.18106745796523277,43.00352126674278
22340915,8676157,Brooklyn,Williamsburg,40.71638,-73.93988,Entire home/apt,292.5,30,0,1,179,,0,10%_reduction,325,0.1,0.2540093064919522,74.29772214889601
32843454,247072396,Manhattan,Upper East Side,40.77085,-73.94933,Entire home/apt,212.5,2,1,1,0,Low,0,15%_reduction,250,0.15,0.2990289907981397,63.54366054460469
17510666,3191545,Manhattan,Hell's Kitchen,40.76536,-73.98469,Entire home/apt,195.0,30,0,23,364,,0,control,195,0.0,0.26604040108776156,51.8778782121135
36200103,272243990,Manhattan,Midtown,40.76358,-73.97825,Entire home/apt,171.0,1,0,1,57,,0,5%_reduction,180,0.05,0.5865078581850844,100.29284374964944
18305649,95994558,Manhattan,Midtown,40.75242,-73.97112,Private room,180.0,3,0,1,0,,0,10%_reduction,200,0.1,0.3098171343075356,55.76708417535641
32239738,219517861,Manhattan,Financial District,40.70563,-74.01097,Entire home/apt,192.95,2,3,327,350,Low,0,15%_reduction,227,0.15,0.6013517591750406,116.03082193282407
23612855,99256824,Manhattan,Harlem,40.82197,-73.94948,Entire home/apt,250.0,30,0,1,0,,0,control,250,0.0,0.20595859921412957,51.489649803532394
2821079,2333304,Manhattan,Upper West Side,40.77589,-73.98188,Entire home/apt,190.0,1,1,1,0,Low,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
13122932,73029190,Manhattan,East Village,40.72554,-73.98245,Entire home/apt,225.0,14,0,1,174,,0,10%_reduction,250,0.1,0.31018086170797654,69.79069388429473
29733748,220229838,Manhattan,Midtown,40.7637,-73.97422,Private room,162.35,2,5,11,217,Low,0,15%_reduction,191,0.15,0.6584738050517194,106.90322225014664
35039302,76168072,Manhattan,Midtown,40.75974,-73.97067,Entire home/apt,235.0,2,4,1,129,Low,0,control,235,0.0,0.5040478532206802,118.45124550685986
35156439,264769862,Manhattan,Upper East Side,40.77242,-73.95452,Entire home/apt,265.05,3,5,1,138,Low,0,5%_reduction,279,0.05,0.48535450549276005,128.64321168085607
27337409,45767988,Brooklyn,Flatbush,40.63876,-73.96025,Entire home/apt,225.0,1,0,1,17,,0,10%_reduction,250,0.1,0.4748145959603112,106.83328409107003
10899004,836911,Brooklyn,Windsor Terrace,40.65627,-73.97955,Entire home/apt,212.5,7,0,3,0,,0,15%_reduction,250,0.15,0.18016732068593744,38.285555645761704
8390906,10953390,Manhattan,East Village,40.72369,-73.98998,Entire home/apt,300.0,2,1,1,0,Low,0,control,300,0.0,0.28534985008259894,85.60495502477968
24887028,15139808,Manhattan,Washington Heights,40.83309,-73.94008,Private room,166.25,1,0,1,63,,0,5%_reduction,175,0.05,0.5871961275050375,97.62135619771247
23204924,594634,Brooklyn,Clinton Hill,40.68651,-73.96604,Entire home/apt,180.0,5,1,1,0,Low,0,10%_reduction,200,0.1,0.264685888698296,47.64345996569328
36112469,44183725,Manhattan,Chelsea,40.75095,-73.99542,Entire home/apt,157.25,3,1,1,7,Low,0,15%_reduction,185,0.15,0.6008000339442233,94.47580533772911
34545793,260693405,Manhattan,Lower East Side,40.71952,-73.98546,Entire home/apt,250.0,7,3,1,254,Low,0,control,250,0.0,0.37553206017205654,93.88301504301414
20537153,30805991,Manhattan,West Village,40.73514,-74.00647,Entire home/apt,180.5,3,2,1,0,Low,0,5%_reduction,190,0.05,0.3098171343075356,55.92199274251018
13430012,30283594,Manhattan,Hell's Kitchen,40.76077,-73.99822,Entire home/apt,215.1,30,1,121,365,Low,0,10%_reduction,239,0.1,0.24097891602802793,51.834564837628804
36349092,273347409,Manhattan,Financial District,40.70485,-74.00822,Entire home/apt,365.5,3,0,1,42,,0,15%_reduction,430,0.15,0.42063875231534986,153.74346397126038
35098251,28464830,Manhattan,Murray Hill,40.74653,-73.97891,Entire home/apt,650.0,3,2,1,84,Low,0,control,650,0.0,0.33705185698699636,219.08370704154763
16004955,1151840,Brooklyn,Williamsburg,40.71824,-73.95289,Entire home/apt,209.0,5,1,1,0,Low,0,5%_reduction,220,0.05,0.24432876029910466,51.06471090251287
35515415,267193767,Queens,East Elmhurst,40.75558,-73.89316,Entire home/apt,180.0,2,4,1,365,Low,0,10%_reduction,200,0.1,0.4710487089283905,84.78876760711029
9513743,49295995,Manhattan,Upper West Side,40.77685,-73.9771,Entire home/apt,255.0,30,5,1,263,Low,0,15%_reduction,300,0.15,0.2911782402387731,74.25045126088713
2279335,7009234,Brooklyn,Williamsburg,40.71947,-73.9552,Entire home/apt,250.0,2,3,1,0,Low,0,control,250,0.0,0.29166068538632794,72.91517134658199
11144496,48819868,Brooklyn,Williamsburg,40.71119,-73.95097,Private room,190.0,1,0,1,0,,0,5%_reduction,200,0.05,0.2649276305126935,50.33624979741177
25180572,119609345,Manhattan,Upper West Side,40.77701,-73.97667,Entire home/apt,162.0,4,0,1,0,,0,10%_reduction,180,0.1,0.3001605247595815,48.6260050110522
35509152,192505058,Manhattan,Chelsea,40.75117,-73.99783,Entire home/apt,187.0,3,2,1,54,Low,0,15%_reduction,220,0.15,0.5881831065945444,109.9902409331798
13643063,79176358,Brooklyn,Boerum Hill,40.68601,-73.98335,Entire home/apt,200.0,5,0,1,0,,0,control,200,0.0,0.2441526320119689,48.83052640239378
14722273,61391963,Manhattan,Hell's Kitchen,40.76071,-73.99032,Entire home/apt,166.25,30,4,91,138,Low,0,5%_reduction,175,0.05,0.36667700153175686,60.96005150465458
11596767,2856748,Manhattan,Murray Hill,40.74754,-73.97199,Entire home/apt,267.3,30,1,49,311,Low,0,10%_reduction,297,0.1,0.300586103058732,80.34666534759907
34545014,27381412,Brooklyn,Williamsburg,40.71595,-73.96467,Entire home/apt,170.0,1,4,1,72,Low,0,15%_reduction,200,0.15,0.5871212748934714,99.81061673189015
2169765,8258307,Manhattan,Murray Hill,40.74855,-73.98001,Entire home/apt,2000.0,1,0,1,0,,0,control,2000,0.0,0.15391025289239624,307.8205057847925
35229609,264970269,Manhattan,Hell's Kitchen,40.76272,-73.99054,Entire home/apt,179.54999999999998,1,4,1,156,Low,0,5%_reduction,189,0.05,0.5926074815525589,106.40267331276195
13550629,11736641,Manhattan,Hell's Kitchen,40.76054,-73.98971,Entire home/apt,179.1,4,0,1,0,,0,10%_reduction,199,0.1,0.30523124480223984,54.666915944081154
30394133,107434423,Manhattan,Kips Bay,40.745,-73.97942,Entire home/apt,201.45,30,1,232,283,Low,0,15%_reduction,237,0.15,0.3132177277803679,63.09771126135511
6923000,1164568,Brooklyn,Williamsburg,40.71199,-73.96022,Entire home/apt,180.0,3,3,1,0,Low,0,control,180,0.0,0.3098171343075356,55.76708417535641
25453535,12243051,Manhattan,Murray Hill,40.74386,-73.97327,Entire home/apt,171.0,29,1,96,342,Low,0,5%_reduction,180,0.05,0.3220676930329499,55.073575508634434
13526638,76182346,Manhattan,Chelsea,40.74584,-74.00279,Entire home/apt,202.5,14,0,1,0,,0,10%_reduction,225,0.1,0.1787720559073738,36.20134132124319
28607874,12243051,Manhattan,Midtown,40.74584,-73.98474,Entire home/apt,201.45,29,0,96,365,,0,15%_reduction,237,0.15,0.23733232303013557,47.810596474420805
13165500,4104874,Brooklyn,Williamsburg,40.71021,-73.94944,Entire home/apt,200.0,2,1,1,0,Low,0,control,200,0.0,0.29885286251100396,59.77057250220079
12856181,18975770,Manhattan,West Village,40.73064,-74.00351,Entire home/apt,190.0,6,5,2,17,Low,0,5%_reduction,200,0.05,0.4453885880234151,84.62383172444886
10449807,2981910,Manhattan,Greenwich Village,40.73466,-73.99539,Entire home/apt,206.1,1,0,1,0,,0,10%_reduction,229,0.1,0.2087593892886857,43.025310132398126
29678364,183417610,Queens,Elmhurst,40.7409,-73.87738,Private room,153.0,1,3,3,88,Low,0,15%_reduction,180,0.15,0.5854153721049404,89.56855193205588
